"ZUPANIJA_MBR";"GROP_MBR";"GROP_NAZIV";"GROP_VRSTA";"NASELJE_MBR";"NASELJE_NAZIV";"ULICA_MBR";"ULICA_NAZIV"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910033";"BOSANSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910034";"BOSUTSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910035";"BOSUTSKO NASELJE"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910036";"BRAČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910037";"BRANKA RADIČEVIĆA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910038";"BREZNIČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910039";"BRIJUNSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910040";"BRODSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910042";"BUNSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910043";"BUZETSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910045";"CETINSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910047";"CIGLARSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910048";"CRESKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910049";"CRIKVENIČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910050";"CRKVENA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910051";"CVJETKOVA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910052";"CVJETNA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910053";"ČIKOLSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910054";"ČVRSNIČKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910451";"ĆELIJSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910055";"ĆIĆARIJSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910056";"DALMATINSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910057";"DALJSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910059";"DARUVARSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910060";"DELNIČKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910061";"DILJSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910062";"DINKA ŠIMUNOVIĆA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910065";"DONJODRAVSKA OBALA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910066";"DRAGONJSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910068";"DRAGUTINA NEUMANA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910069";"DRAVSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910071";"DRINSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910453";"DRNIŠKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910072";"DUBROVAČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910073";"DUGOG OTOKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910074";"DUNAVSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910075";"ĐAKOVAČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910076";"ĐAKOVŠTINA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910078";"ERDUTSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910471";"ESPERANTSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910079";"EUGENA KUMIČIĆA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910080";"EUROPSKA AVENIJA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910081";"FAKULTETSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910083";"FRANKOPANSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910086";"FRANJE KUHAČA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910087";"FRANJE MARKOVIĆA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910089";"FRANJEVAČKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910090";"FRUŠKOGORSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910091";"GACKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910092";"GLUHA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910093";"GORIČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910094";"GORNJODRAVSKA OBALA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910454";"GOSPIĆKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910095";"GRADAČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910099";"HERCEGOVAČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910102";"HUMSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910103";"HVARSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910104";"ILIRSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910105";"ILOVSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910106";"IMOTSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910442";"INDUSTRIJSKA ZONA JUG"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910107";"ISTARSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910437";"ISTOČNA OBILAZNICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910110";"IVANA GUNDULIĆA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910113";"IVANOVAČKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910118";"JABLANIČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910119";"JADRANSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910120";"JADROVSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910121";"JAHORINSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910122";"JANKOVAČKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910117";"JOSIPA JURJA STROSSMAYERA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910127";"JUŽNO PREDGRAĐE"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910128";"KALNIČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910131";"KAPELSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910132";"KAPTOLSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910133";"KAPUCINSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910134";"KARAŠIČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910136";"KAŠTELANSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910455";"KNINSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910139";"KOLODVORSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910140";"KOPAČEVSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910141";"KOPRIVNIČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910142";"KORANSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910143";"KORČULANSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910144";"KORDUNSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910145";"KORNATSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910146";"KOZJAČKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910147";"KRAJNA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910150";"KRAPINSKO NASELJE"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910151";"KRBAVSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910154";"KRČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910153";"KRIŽEVAČKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910155";"KRNDIJE"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910156";"KRSTOVA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910158";"KUPSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910450";"KUTINSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910159";"KVARNERSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910160";"LABINSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910161";"LAĐARSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910162";"LASLOVAČKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910163";"LASTOVSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910164";"LEDINE"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910165";"LIČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910452";"LIPIČKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910166";"LIVADSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910167";"LOGOR PUSTARA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910168";"LOKRUMSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910169";"LONJSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910170";"LOPUDSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910173";"LOŠINJSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910174";"LOVRANSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910175";"LUČKI PRILAZ"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910176";"LUGOVI"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910177";"LJUBLJANSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910458";"MACELJSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910180";"MAKARSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910182";"MARJANSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910183";"MARTINA DIVALTA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910179";"MATIJE ANTUNA RELJKOVIĆA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910184";"MATIJE GUPCA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910185";"MATIJE PETRA KATANČIĆA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910186";"MEDULINSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910187";"MIHOLJAČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910188";"MIJE KIŠPATIĆA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910190";"MILJACKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910191";"MIRNA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910193";"MLINSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910194";"MLJETSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910195";"MOSLAVAČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910196";"MOSORSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910197";"MOSTARSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910474";"MOST DR. FRANJE TUĐMANA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910198";"MOTOVUNSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910199";"MREŽNIČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910200";"MURSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910201";"MURTERSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910203";"NASELJE M.KRLEŽE"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910464";"NASELJE VIŠEVICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910204";"NASELJE VLADIMIRA NAZORA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910205";"NAŠIČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910206";"NAŠIČKO NASELJE"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910208";"NERETVANSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910202";"NIKOLE ŠUBIĆA ZRINSKOG"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910210";"NOVOGRADIŠKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910211";"NUŠTARSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910212";"OLIBSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910214";"OPATIJSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910215";"ORAHOVIČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910216";"OREBIĆKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910218";"ORLJAVSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910219";"OTOKARA KERŠOVANIJA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910220";"PAKLENIČKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910221";"PAKRAČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910222";"PALAGRUŠKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910223";"PALIĆKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910224";"PAMPAS"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910225";"PAPUK GORE"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910465";"PARK HRVATSKOG DRAGOVOLJCA DOMOVINSKOG RATA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910226";"PARK KNEZA BRANIMIRA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910228";"PARK KRALJA PETRA KREŠIMIRA IV"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910227";"PARK KRALJICE KATARINE KOSAČA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910472";"PARK OSCARA NEMONA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910229";"PAŠKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910230";"PAŠMANSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910232";"PAZINSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910233";"PELJEŠAČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910460";"PERIVOJ BANA JOSIPA ŠOKČEVIĆA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910234";"PERIVOJ KRALJA TOMISLAVA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910235";"PERUČKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910237";"PIRANSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910238";"PLATAČKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910239";"PLETERNIČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910240";"PLITVIČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910241";"PLIVSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910242";"PLJEŠEVIČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910243";"PODGORAČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910244";"PODRAVSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910245";"PODVINJE"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910247";"POLJSKI PUT I"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910248";"POREČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910249";"POŽEŠKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910250";"PRENJSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910251";"PRIJEDORSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910252";"PRIMORSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910470";"PROLAZ ANTE SLAVIČEKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910254";"PROLAZ CARLA BENDE"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910255";"PROLAZ JOSIPA LEOVIĆA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910256";"PROLAZ JULIJA BENEŠIĆA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910477";"PROLAZ JULIJA KNIFERA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910258";"PROLAZ KOD SNJEŽNE GOSPE"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910259";"PROLAZ LORENZA JAGERA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910260";"PROLAZ MATICE HRVATSKE"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910446";"PROLAZ RADOSLAVA BAČIĆA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910449";"PROLAZ VANJE RADAUŠA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910261";"PROMINSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910262";"PSUNJSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910263";"PULSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910264";"PUSTARA ŠEPER"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910265";"PUSTARA TUFEK"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910267";"RAMSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910266";"RAPSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910268";"RASTANCI"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910269";"RAŠKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910270";"REISNEROVA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910469";"RETFALA NOVA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910271";"RIBARSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910272";"RIJEČKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910274";"RISNJAČKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910475";"ROSINJAČA 91"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910275";"ROVINJSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910438";"RUĐERA BOŠKOVIĆA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910276";"RUŽINA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910278";"SANSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910279";"SARAJEVSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910280";"SARVAŠKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910281";"SAVSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910282";"SENJSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910277";"SILVIJA STRAHIMIRA KRANJČEVIĆA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910283";"SISAČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910284";"SJENJAK"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910285";"SKOPSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910286";"SLATINSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910288";"SLAVONSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910289";"SLAZ"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910290";"SLJEMENSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910291";"SNJEŽNIČKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910292";"SOLARSKI TRG"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910293";"SPLAVARSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910294";"SPLITSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910296";"SRIJEMSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910297";"STADIONSKO NASELJE"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910298";"STANKA VRAZA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910299";"STARIGRADSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910301";"STONSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910302";"STRMA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910303";"SUBOTIČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910304";"SUNČANA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910305";"SUTLANSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910311";"SVILAJSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910312";"ŠAMAČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910314";"ŠARENGRADSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910315";"ŠETALIŠTE KARDINALA FRANJE ŠEPERA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910316";"ŠETALIŠTE PETRA PRERADOVIĆA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910443";"ŠETALIŠTE VJEKOSLAVA HENGLA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910476";"ŠETNICA HRVATSKIH DRAGOVOLJACA DOMOVINSKOG RATA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910317";"ŠIBENSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910318";"ŠIROKOBRIJEŠKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910319";"ŠKOLSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910321";"ŠOKAČKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910322";"ŠOLTANSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910466";"ŠTITARSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910323";"ŠUMSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910324";"TADIJE SMIČIKLASA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910327";"TINA UJEVIĆA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910328";"TOVARNIČKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910329";"TRAVNA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910330";"TREBIŽATSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910331";"TRG ANTE STARČEVIĆA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910332";"TRG AUGUSTA ŠENOE"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910333";"TRG BANA JOSIPA JELAČIĆA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910334";"TRG FRANJE BARUNA TRENKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910473";"TRG HRVATSKIH BRANITELJA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910335";"TRG JOSIFA RUNJANINA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910336";"TRG JURJA KRIŽANIĆA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910338";"TRG LAVA MIRSKOG"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910339";"TRG LAVOSLAVA RUŽIČKE"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910340";"TRG LJUDEVITA GAJA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910342";"TRG NIKOLE TESLE"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910341";"TRG PAPE IVANA PAVLA II."
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910343";"TRG SLOBODE"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910344";"TRG SV. TROJSTVA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910345";"TRG VATROSLAVA LISINSKOG"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910346";"TROGIRSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910347";"TRPANJSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910348";"TVORNIČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910350";"UČKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910351";"UGLJANSKA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910352";"UKRINSKA ULICA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910003";"ULICA ADOLFA WALDINGERA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910006";"ULICA ANDRIJE HEBRANGA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910479";"ULICA ANDRIJE MOHOROVIČIĆA"
"14";"3123";"OSIJEK";"1";"45691";"OSIJEK";"456910008";"ULICA ANTE PARADŽIKA"
